01_avg_notes_per_sec,02_p95_notes_per_sec,03_max_notes_1sec_window,04_shortest_note_dur_sec,05_rest_to_note_ratio,06_notes_per_minute,07_max_simultaneous_lh,07_max_simultaneous_rh,08_avg_simultaneous_lh,08_avg_simultaneous_rh,09_max_chord_span_st_lh,09_max_chord_span_st_rh,10_pct_chords_gt_octave,11_cluster_density,12_avg_melodic_interval_lh,12_avg_melodic_interval_rh,13_max_melodic_leap_lh,13_max_melodic_leap_rh,14_pct_intervals_gt_octave_lh,14_pct_intervals_gt_octave_rh,15_avg_hand_displacement_2sec,16_hand_crossing_count,17_avg_voice_count,18_pct_measures_3plus_voices,19_inter_hand_rhythmic_corr,20_sustained_overlap_freq,21_tuplet_density,22_syncopation_index,23_polyrhythm_count,24_distinct_rhythm_vals_per_measure,25_time_sig_change_count,26_accidental_density,27_key_sig_sharps_flats,28_key_change_count,29_repeated_note_density,30_ornament_density,_meta_file,_meta_tempo_bpm,_meta_total_duration_sec,_meta_total_notes
2.8248,6.0,8,0.1364,0.2828,169.4898,1,1,1.0,1.0,0,0,0,0,1.521,1.8066,12,15,0.0,0.5525,3.2216,0,1.0,0.0,0.7922,0.0,0.0108,0.1139,0,1.6898,11,0.1466,0,0,0.27,0.0,Classical — Come Sing Unto the Lord_f25a3561.mid,110.0,106.91,302
5.9287,11.0,14,0.05,0.3266,355.7207,2,3,1.0123,1.0689,2,10,0.0,0.7818,2.8445,2.8177,12,16,0.0,0.2815,7.6852,60,1.0482,0.0,0.5366,0.013,0.0091,0.5593,27,1.4402,20,0.1113,0,0,0.2115,0.0,Classical — Concerto in F P.323_d841cbb3.mid,100.0,403.8,2394
4.1662,6.0,8,0.0595,0.9745,249.9724,0,6,0,2.7335,0,48,64.6715,0.0976,0,6.9466,0,39,0,15.1972,21.0351,0,1.7517,4.14,0.0,0.1165,0.3546,0.6473,0,1.5556,0,0.0903,2,1,0.2193,0.0,Classical — Elite Syncopations_e3e474da.mid,84.0,207.14,863
7.1713,11.0,15,0.1042,0.1434,430.2754,3,4,1.1693,1.5165,15,14,6.5972,0.1929,7.5614,2.646,32,17,10.7212,0.4141,12.2286,0,1.3144,0.0,0.5377,0.347,0.018,0.3321,8,1.3377,0,0.0685,6,0,0.1657,0.0,Classical — Humoresque No. 1._1a2ffb11.mid,144.0,139.17,998
3.4321,9.0,9,0.1562,1.1978,205.9275,7,1,1.3111,1.0,28,0,30.0,0.0,3.5506,5.2384,13,17,2.2472,3.4056,8.8697,0,1.0,0.0,0.2496,0.0,0.0005,0.4315,1,1.1316,29,0.0815,2,0,0.068,0.0,Classical — In Paradisum_b0d0d3f5.mid,96.0,120.62,414
5.7641,10.0,12,0.0694,0.4994,345.8462,2,2,1.1484,1.4467,20,32,2.033,0.2376,5.0853,5.5076,48,33,6.6025,5.0033,12.96,139,1.3203,0.0,0.563,0.0877,0.2124,0.7223,68,1.8467,0,0.4668,0,0,0.1959,0.0,Classical — Jeux d’Eau_adaccbfa.mid,72.0,390.0,2248
2.1487,4.0,5,0.25,0.2864,128.9231,3,1,1.3939,1.0,12,0,0.0,0.0,4.3536,2.2013,27,27,3.4221,0.6494,5.0772,60,1.3423,7.21,0.5657,0.1742,0.0931,0.3056,0,1.8321,0,0.3217,4,0,0.0935,0.0,Classical — Lento_855e5c26.mid,120.0,195.0,419
4.339,8.0,9,0.125,0.1294,260.339,4,6,1.9032,1.5256,27,40,19.797,0.0986,7.9416,6.5342,26,34,23.3766,16.4384,13.6774,15,1.5135,7.21,0.0517,0.5009,0.0,0.1366,0,1.6533,0,0.1389,1,0,0.139,0.0088,Classical — Menuet sur le nom d'Haydn_50989835.mid,120.0,103.25,448
5.2467,11.0,16,0.0417,0.4575,314.8016,0,10,0,1.9625,0,52,35.5131,0.4125,0,9.8989,0,50,0,31.1174,22.9433,0,2.3944,39.32,0.0,0.5866,0.2813,0.2744,0,1.7847,39,0.6451,0,0,0.3018,0.0,Classical — Mladi (Youth) - Wind Sextet_65045ce9.mid,120.0,1276.04,6695
1.5016,8.0,12,0.0746,1.5418,90.0947,1,4,1.0,1.2035,0,3,0.0,1.0,3.0312,2.7778,5,11,0.0,0.0,5.9019,0,1.1224,0.0,0.7462,0.4533,0.3811,0.3468,4,1.1215,0,0.6011,3,29,0.2238,0.0,Classical — Morning Mood_4453f43e.mid,67.0,236.42,355
4.2186,8.0,11,0.0521,0.4368,253.1134,0,7,0,1.8663,0,69,34.9758,0.2234,0,8.9266,0,62,0,26.2324,20.7686,0,2.1044,32.97,0.0,0.3111,0.0164,0.5244,0,1.3571,22,0.0544,1,0,0.1138,0.0047,Classical — Mouvements perpétuels_fcf3825c.mid,96.0,404.17,1705
2.6912,5.0,7,0.1667,0.307,161.4706,3,1,1.8923,1.0,12,0,0.0,0.0172,4.5581,2.2383,12,12,0.0,0.0,4.1236,0,1.1321,1.89,0.5901,0.1308,0.022,0.2179,12,1.4848,31,0.4178,0,0,0.1264,0.0,Classical — Niaise_5e687b9d.mid,90.0,136.0,366
4.6953,8.0,13,0.15,0.6718,281.7181,4,8,1.2428,2.0841,12,76,11.0383,0.1676,3.3023,7.4561,29,80,4.6512,12.6697,14.6522,23,1.5065,5.19,0.1955,0.196,0.1531,0.4972,43,1.6101,0,0.4891,0,0,0.2537,0.0079,Classical — Noctuelles_41133656.mid,100.0,272.4,1279
0.2824,2.0,4,0.25,5.4478,16.9444,1,2,1.0,1.5366,0,12,0.0,0.0,3.1053,3.75,10,22,0.0,7.5,3.975,20,1.0,0.0,0.6967,0.0,0.0281,0.3281,0,1.7035,0,0.3279,2,0,0.1356,0.0,Classical — Overture_ee16d263.mid,60.0,216.0,61
1.0385,2.0,3,0.125,1.9004,62.3077,1,1,1.0,1.0,0,0,0,0,17.05,16.5312,33,33,55.0,53.125,18.7368,0,1.0,0.0,-0.026,0.0541,0.1481,0.6296,6,1.6452,0,0.2778,0,0,0.1923,0.0,Classical — Persons with Long Ears_e0574be7.mid,120.0,52.0,54
2.2134,7.0,10,0.0943,1.6389,132.8011,2,1,1.0057,1.0,3,0,0.0,0.0,2.0571,2.1136,12,21,0.0,0.7576,4.6937,0,1.0682,0.0,0.7198,0.0416,0.2113,0.3388,18,1.4341,0,0.2464,0,0,0.1276,0.0,Classical — Prelude from L'Arlesienne Suite No. 1_7b04cbd3.mid,106.0,199.25,441
1.0595,4.0,8,0.0926,2.0122,63.5676,3,2,1.5,1.6885,12,12,0.0,0.0868,3.7472,2.7686,14,14,1.487,0.8264,4.3289,13,1.0544,0.0,0.4951,0.0382,0.0195,0.6362,9,1.2292,92,0.063,6,92,0.2205,0.0,Classical — Prelude to 'The Makropulos Case'._765582a4.mid,54.0,370.0,392
5.7631,10.0,14,0.0417,0.8035,345.784,0,7,0,1.8404,0,40,61.4085,0.059,0,11.4564,0,43,0,37.1671,22.5612,0,2.6049,48.15,0.0,0.4371,0.4075,0.2065,0,1.4808,1,0.0884,5,1,0.3027,0.0,"Classical — Promenade 2, The Old Castle_1f5fb6ae.mid",120.0,143.5,827
4.8007,9.0,15,0.0397,0.7672,288.0392,0,7,0,2.3711,0,55,24.8911,0.063,0,7.4148,0,51,0,19.222,19.9925,0,1.9368,22.41,0.0,0.2496,0.3208,0.4902,0,1.8037,3,0.1889,3,2,0.5063,0.0,"Classical — Promenade 5, Marketplace at Limoges, Catacombs_e539bc9d.mid",126.0,364.33,1749
2.6617,7.0,13,0.2174,0.2756,159.7033,5,4,1.8798,1.6756,37,12,2.6316,0.005,9.144,5.364,41,21,21.4008,9.5785,10.5378,1,1.5734,9.79,0.302,0.7251,0.1019,0.1783,17,1.8737,0,0.1238,1,0,0.2027,0.0,Classical — Romance in Dm Op. 24. No. 4._72ad8cb0.mid,69.0,195.36,520
2.8043,12.0,28,0.0625,2.6674,168.2562,1,1,1.0,1.0,0,0,0,0,1.9611,1.9744,12,16,0.0,0.223,5.1071,12,1.0,0.0,0.5394,0.0011,0.0771,0.4065,4,1.4344,0,0.2013,0,0,0.3347,0.0,Classical — Scherzo _ Molto Vivace_552bdd1e.mid,240.0,421.5,1182
3.0413,6.0,10,0.3,0.2522,182.4763,2,4,1.0023,1.0116,1,1,0.0,1.0,2.3524,2.7104,16,19,0.1522,0.5069,4.5059,50,1.0101,0.0,0.6275,0.0018,0.0072,0.4953,2,1.5789,17,0.2869,0,0,0.1046,0.0,Classical — Sonata in Bb_9ec66096.mid,50.0,886.8,2697
7.4102,12.0,17,0.025,0.699,444.6097,0,7,0,1.7492,0,51,61.5101,0.0446,0,7.8159,0,36,0,23.0126,24.3565,0,1.6683,13.17,0.0,0.2241,0.1472,0.5644,0,1.5105,1,0.2963,0,0,0.0879,0.0,Classical — Sonatina bureaucratique_e841807e.mid,200.0,161.4,1196
2.6286,5.0,6,0.3125,0.1565,157.7143,2,2,1.2806,1.1022,9,9,0.0,0.0189,2.4638,2.6103,11,10,0.0,0.0,3.9,4,1.0133,0.0,0.8847,0.0072,0.0,0.1815,0,2.1056,83,0.29,0,0,0.2226,0.0,Classical — Timor et tremor_9512c403.mid,96.0,105.0,276
8.3755,10.0,11,0.1111,0.6492,502.5295,0,8,0,2.1994,0,60,21.8896,0.1173,0,7.5418,0,49,0,13.8095,21.4423,0,1.8189,14.17,0.0,0.1272,0.0783,0.7264,0,1.0,0,0.3686,5,0,0.3481,0.0,Classical — Toccata for Piano_cefad38d.mid,135.0,225.78,1891
3.5516,6.0,10,0.0806,0.3423,213.0933,1,4,1.0,1.0491,0,3,0.0,1.0,4.0408,2.8819,17,19,1.9048,0.5869,6.24,0,1.0028,0.0,0.5465,0.0007,0.0342,0.5736,2,1.735,15,0.2469,0,0,0.1416,0.0,Classical — Trio Sonata in Bb_19f08d86.mid,62.0,591.29,2100
3.3867,6.0,7,0.1765,0.6483,203.2031,0,4,0,1.4314,0,16,3.0303,0.0909,0,7.4737,0,24,0,20.3947,17.0714,0,2.25,25.0,0.0,0.3922,0.0131,0.2667,0,1.4,0,0.3824,0,0,0.0,0.0,Classical — Variation 2_c0e1169a.mid,85.0,45.18,153
5.252,12.0,16,0.0625,0.0982,315.122,1,1,1.0,1.0,0,0,0,0,1.6301,1.88,5,7,0.0,0.0,4.1583,6,1.0,0.0,0.872,0.0,0.0338,0.272,1,1.8323,0,0.0394,2,0,0.1464,0.0469,"scores_Arne,_Thomas___A_Favorite_Glee_(To_Soften_Care)_cfbc8575.mxl",120.0,61.5,323
5.2336,9.0,10,0.125,0.1292,314.0187,1,1,1.0,1.0,0,0,0,0,4.6205,2.6867,21,12,2.0513,0.0,8.8989,5,1.5156,0.0,0.4294,0.2551,0.0,0.0857,0,1.6667,0,0.0514,2,0,0.054,0.0882,"scores_Arne,_Thomas___Celia’s_Complaint_ece3ba55.mxl",120.0,53.5,280
2.3281,4.0,5,0.125,0.1454,139.6875,0,1,0,1.0,0,0,0,0,0,1.8114,0,12,0,0.0,4.459,0,1.0,0.0,0.0,0.0,0.0,0.3221,0,2.8281,0,0.0268,1,0,0.431,0.0,"scores_Arne,_Thomas___The_Weeders_7a48f539.mxl",120.0,128.0,298
3.5489,5.0,6,0.25,0.149,212.9323,4,2,1.679,1.027,12,12,0.0,0.0476,3.6165,2.2262,17,9,1.0309,0.0,5.5426,61,1.0627,0.0,0.4759,0.0267,0.0,0.2136,0,1.3695,0,0.1792,4,0,0.3513,0.0,"scores_Beach,_Amy_4_Songs,_Op.51_2_Wir_drei_9e7a936f.mxl",120.0,199.5,708
4.424,7.0,9,0.125,0.3711,265.44,3,1,1.6547,1.0,12,0,0.0,0.0,3.7549,2.3959,24,12,1.634,0.0,6.711,14,1.0096,0.0,0.45,0.0033,0.0,0.3977,0,1.24,0,0.0132,3,0,0.2123,0.0023,"scores_Beethoven,_Ludwig_van_8_Lieder,_Op.52_4_Mailied_98956169.mxl",120.0,125.0,553
5.2667,8.0,10,0.125,0.1268,316.0,2,1,1.0787,1.0,12,0,0.0,0.0,2.8523,1.3971,14,7,4.5455,0.0,5.7981,0,1.0,0.0,0.8174,0.0,0.0,0.5704,0,1.8276,0,0.0469,0,0,0.3397,0.0111,"scores_Beethoven,_Ludwig_van_8_Lieder,_Op.52_7_Marmotte_9c4d9590.mxl",120.0,30.0,158
10.3313,12.0,13,0.0625,0.0789,619.8773,4,1,1.1865,1.0,12,0,0.0,0.0,4.9163,1.3059,14,12,0.161,0.0,8.4103,54,1.0,0.0,0.4452,0.0,0.0498,0.6363,4,1.4924,11,0.0164,4,0,0.1369,0.0114,"scores_Bishop,_Henry___Sappho_at_her_Loom_b0856f7a.mxl",120.0,81.5,842
7.5807,10.25,14,0.163,0.1328,454.8411,4,1,1.0217,1.0,12,0,0.0,0.1176,4.0077,2.1765,14,9,0.2551,0.0,7.1823,35,1.1421,0.0,0.527,0.1287,0.0,0.6144,0,1.2682,0,0.0448,3,0,0.0502,0.0052,"scores_Bizet,_Georges_20_Mélodies,_Op.21_1_Chanson_d’avril_0329f426.mxl",92.0,139.57,1058
2.7438,5.0,7,0.2083,0.6388,164.6281,2,1,1.0048,1.0,8,0,0.0,0.0,2.1759,1.6247,19,17,1.4458,0.2421,5.3227,56,1.0,0.0,0.0993,0.0,0.0,0.5123,0,2.2881,0,0.0389,4,11,0.2585,0.0078,"scores_Bizet,_Georges_20_Mélodies,_Op.21_2_Le_matin_745a72c7.mxl",72.0,302.5,830
5.1321,8.0,10,0.25,0.2309,307.9245,3,1,1.5534,1.0,12,0,0.0,0.0,3.7778,2.1169,18,8,0.3968,0.0,7.0,38,1.1386,0.0,0.5393,0.1206,0.0,0.6121,0,1.5758,0,0.129,3,0,0.2044,0.0,"scores_Brahms,_Johannes_5_Lieder,_Op.47_5_Die_Liebende_schreibt_5ed57f64.mxl",120.0,79.5,408
6.101,9.0,10,0.125,0.6353,366.0606,4,1,2.6531,1.0,12,0,0.0,0.0432,1.6513,2.1238,9,7,0.0,0.0,5.7337,0,1.082,0.0,-0.1604,0.0519,0.0,0.8302,0,1.3077,0,0.0734,1,0,0.6633,0.0,"scores_Brahms,_Johannes_8_Lieder_and_Romances,_Op.14_5_Trennung_91d2276b.mxl",120.0,49.5,302
3.6547,5.0,5,0.25,0.1702,219.2806,3,1,2.6409,1.0,12,0,0.0,0.0,1.9833,2.3611,20,9,0.5556,0.0,5.226,4,1.0,0.0,0.5702,0.0,0.0,0.2111,0,1.8626,0,0.1548,1,0,0.619,0.0,"scores_Brahms,_Johannes_8_Lieder_and_Romances,_Op.14_7_Ständchen_d02ab0f8.mxl",120.0,69.5,254
7.8,11.0,12,0.125,0.3638,468.0,4,1,1.8875,1.0,12,0,0.0,0.0188,2.6862,2.9329,26,10,1.6736,0.0,9.8717,22,1.0674,0.0,0.0491,0.0583,0.0,0.6557,0,1.5113,12,0.1427,1,0,0.3351,0.0,"scores_Brahms,_Johannes_9_Lieder_und_Gesänge,_Op.63_7_Heimweh_I_640fae90.mxl",120.0,50.0,390
3.2951,8.0,14,0.25,0.251,197.7049,1,1,1.0,1.0,0,0,0,0,1.8039,2.0103,8,10,0.0,0.0,3.596,0,1.2692,0.0,0.8868,0.12,0.0,0.1966,0,1.7733,27,0.1106,3,0,0.201,0.0,"scores_Brahms,_Johannes_Marienlieder,_Op.22_3_Marias_Wallfahrt_92a30b09.mxl",120.0,61.0,201
2.9002,6.0,10,0.125,0.2011,174.0127,5,1,1.6975,1.0,15,0,3.0973,0.056,5.066,1.5102,23,12,7.6289,0.0,7.4529,57,1.2908,4.26,0.323,0.1924,0.0351,0.6667,4,1.6763,18,0.3854,0,0,0.2276,0.0017,"scores_Bridge,_Frank_3_Tagore_Songs,_H.164_3_Dweller_in_My_Deathless_Dreams_f4613401.mxl",120.0,235.5,683
6.5212,12.0,14,0.125,0.2853,391.2727,4,1,1.3535,1.0,15,0,4.8193,0.1214,4.7468,2.4965,21,12,1.519,0.0,9.9755,31,1.443,1.27,0.419,0.1995,0.0264,0.6031,3,1.9296,21,0.1376,3,0,0.1642,0.0201,"scores_Bridge,_Frank___Fair_Daffodils,_H.51_769d7bd7.mxl",120.0,82.5,538
3.505,6.0,7,0.125,0.5285,210.297,5,1,2.1774,1.0,12,0,0.0,0.0274,2.4959,2.1538,12,12,0.0,0.0,4.5958,3,1.0,0.0,0.1962,0.0,0.0764,0.4099,4,1.8125,0,0.2052,1,0,0.2114,0.0066,"scores_Bridge,_Frank___The_Violets_Blue,_H.69_a12b49c7.mxl",120.0,50.5,177
2.9583,6.0,9,0.1875,0.3068,177.5,4,1,1.6589,1.0,12,0,0.0,0.0201,5.814,2.7154,18,8,1.9934,0.0,6.6608,9,1.4623,0.0,0.6314,0.2483,0.004,0.2606,1,1.9286,0,0.1196,4,0,0.2217,0.0464,"scores_Burleigh,_Harry_Thacker_5_Songs_of_Laurence_Hope_2_The_Jungle_Flower_01643081.mxl",80.0,144.0,426
3.0448,7.0,10,0.1293,0.3118,182.6872,4,1,1.9231,1.0,12,0,0.0,0.0392,4.9342,2.8456,20,12,1.3605,0.0,6.6215,41,1.2793,0.0,0.5685,0.207,0.0386,0.241,0,1.6878,36,0.2264,3,0,0.2707,0.0048,"scores_Burleigh,_Harry_Thacker___Ethiopia_Saluting_the_Colors_caff8f4d.mxl",116.0,234.83,715
5.3966,10.0,12,0.0625,0.2734,323.7931,4,1,1.8827,1.0,12,0,0.0,0.0,4.5714,2.5,36,12,4.9689,0.0,7.51,52,1.0741,0.0,0.4292,0.0525,0.0066,0.5052,1,1.3776,0,0.1336,5,6,0.1929,0.0,"scores_Butterworth,_George_6_Songs_from_A_Shropshire_Lad_4_Think_no_more,_lad_3142a7b0.mxl",120.0,58.0,313
3.4074,6.0,8,0.25,0.1372,204.4444,3,1,1.6923,1.0,12,0,0.0,0.0,2.4889,2.5326,10,12,0.0,0.0,4.9821,17,1.06,0.0,0.7204,0.0659,0.0,0.3175,0,2.1148,0,0.0,1,0,0.1429,0.0,"scores_Butterworth,_George_Bredon_Hill_and_Other_Songs_3_When_the_Lad_for_Longing_Sighs_90868583.mxl",120.0,54.0,184
4.675,8.0,13,0.2083,0.1227,280.5,4,1,2.5599,1.0,12,0,0.0,0.0892,2.3019,1.9004,15,12,0.6494,0.0,4.4194,53,1.1429,0.0,0.5788,0.1181,0.0,0.642,0,1.6471,0,0.1824,0,0,0.4168,0.0122,"scores_Chaminade,_Cécile___Avril_s’éveille_196102f5.mxl",72.0,120.0,561
1.5376,4.0,6,0.4348,0.0907,92.2556,4,1,2.2222,1.0,12,0,0.0,0.0455,5.8994,1.7944,24,9,8.3799,0.0,5.1187,28,1.3049,2.44,0.5327,0.2278,0.0186,0.5887,2,1.8333,0,0.0808,1,0,0.3844,0.0124,"scores_Chaminade,_Cécile___L’allée_d’émeraude_et_d’or_1a47582a.mxl",46.0,234.78,361
4.0741,7.0,9,0.125,0.1851,244.4444,4,1,1.9444,1.0,12,0,0.0,0.0196,4.3645,1.6757,17,12,1.8692,0.0,4.1633,13,1.0825,0.0,0.5422,0.0694,0.0,0.2653,0,1.1111,0,0.183,2,0,0.4312,0.0,"scores_Chausson,_Ernest_7_Mélodies,_Op.2_4_La_dernière_feuille_06a7b88d.mxl",120.0,54.0,220
4.58,8.0,10,0.1667,0.149,274.8,4,1,1.4634,1.0,17,0,2.1505,0.0602,4.3112,1.8294,21,7,4.5455,0.0,5.9727,18,1.2267,0.0,0.4554,0.1429,0.0409,0.2095,7,1.7195,0,0.1171,5,0,0.2763,0.0,"scores_Chausson,_Ernest_7_Mélodies,_Op.2_7_Le_Colibri_5a792d22.mxl",120.0,100.0,458
4.4783,8.0,10,0.1667,0.1345,268.6957,3,1,1.3933,1.0,12,0,0.0,0.0286,6.2707,2.0069,19,12,7.1429,0.0,7.7075,26,1.2556,1.11,0.4735,0.1966,0.0114,0.3397,2,1.6,0,0.3023,1,0,0.1756,0.0,"scores_Chausson,_Ernest_Serres_chaudes,_Op.24_2_Serre_d’ennui_29d0e5a3.mxl",120.0,92.0,412
3.5556,6.0,8,0.125,0.2094,213.3333,4,1,1.7545,1.0,12,0,0.0,0.0843,4.8165,2.1753,24,17,2.7523,2.0619,4.9566,4,1.02,0.0,0.4735,0.0,0.3728,0.3492,0,2.1875,0,0.187,1,0,0.2816,0.0418,"scores_Coleridge-Taylor,_Samuel_6_Sorrow_Songs,_Op.57_1_Oh_what_comes_over_the_Sea_a5d6e5e7.mxl",120.0,58.5,208
7.9368,11.0,13,0.125,0.1295,476.2055,4,1,1.4636,1.0,12,0,0.0,0.0377,5.3889,3.0696,17,14,2.924,0.6329,10.7397,16,1.5375,10.0,0.6388,0.2595,0.0,0.6328,0,1.4828,0,0.2268,1,0,0.176,0.0,"scores_Cornelius,_Peter_An_Bertha,_Op.15_2_Wie_lieb_ich_dich_hab_3353d962.mxl",120.0,63.25,502
1.2222,4.0,6,0.1705,1.4,73.3333,1,1,1.0,1.0,0,0,0,0,0.9394,2.04,9,8,0.0,0.0,2.4667,0,1.0,0.0,0.4545,0.0,0.049,0.2977,0,1.4659,0,0.0294,3,0,0.6034,0.0,"scores_Davies,_Walford_8_New_Nursery_Rhymes,_Op.23_2_Old_Woman_8c35fc33.mxl",88.0,49.09,60
3.5273,8.0,10,0.2273,0.1805,211.6364,1,1,1.0,1.0,0,0,0,0,1.9302,2.4038,8,9,0.0,0.0,4.7381,0,1.0,0.0,0.8625,0.0,0.0,0.4113,0,1.5909,0,0.0039,3,0,0.3474,0.0188,"scores_Davies,_Walford_8_New_Nursery_Rhymes,_Op.23_4_A_little_old_Man_9cdd105e.mxl",132.0,27.5,97
5.0323,9.0,10,0.125,0.1836,301.9355,4,1,1.6241,1.0,24,0,3.2258,0.0,4.1786,2.1087,22,12,2.1429,0.0,7.4568,14,1.4182,1.82,0.4498,0.2943,0.1633,0.4257,7,1.8333,0,0.3401,7,0,0.2716,0.0057,"scores_Debussy,_Claude_Ariettes_Oubliées_3_L’ombre_des_arbres_638a7b41.mxl",120.0,46.5,234
3.2583,7.0,8,0.125,0.2901,195.5,4,1,2.7873,1.0,16,0,1.0417,0.0456,3.4364,2.0118,24,10,5.4545,0.0,5.9902,20,1.113,0.0,0.1993,0.0226,0.1365,0.4378,13,1.4143,6,0.2179,2,6,0.4807,0.0061,"scores_Faisst,_Clara_Mathilda_2_Lieder,_Op.8_1_Die_Insel_der_Vergessenheit_4ef3d425.mxl",120.0,120.0,391
2.1759,4.0,6,0.4545,0.1491,130.5526,3,1,2.3,1.0,12,0,0.0,0.0256,2.311,1.1125,10,12,0.0,0.0,1.8035,53,1.0548,0.0,0.5189,0.0476,0.0853,0.2161,0,1.4457,0,0.1427,1,0,0.4788,0.0,"scores_Fauré,_Gabriel_4_Songs,_Op.51_2_Au_cimetière_96ae99f3.mxl",66.0,207.27,451
2.2765,5.0,8,0.2083,0.3373,136.5882,4,1,1.9507,1.0,12,0,0.0,0.1259,2.7589,1.6957,12,12,0.0,0.0,3.0932,7,1.2459,0.0,0.4085,0.1197,0.1906,0.3443,3,1.48,0,0.0523,4,6,0.3633,0.0,"scores_Fauré,_Gabriel_Poème_d’un_jour,_Op.21_3_Adieu_306c3c07.mxl",72.0,113.33,258
3.5234,6.0,9,0.125,0.0723,211.4062,4,1,2.0636,1.0,12,0,0.0,0.1522,3.8895,2.6498,20,15,6.9767,0.722,4.8565,38,1.1429,0.0,0.4505,0.0925,0.0419,0.4194,3,1.9873,0,0.1964,1,0,0.216,0.0035,"scores_Fauré,_Gabriel___Vocalise-étude_4c42ca5b.mxl",60.0,128.0,451
5.4462,8.0,9,0.125,0.2516,326.7692,4,1,2.5591,1.0,12,0,0.0,0.069,1.3854,1.7025,12,14,0.0,1.8987,3.9096,38,1.0085,0.0,0.5734,0.0094,0.0,0.5611,0,1.5843,0,0.2091,5,0,0.6635,0.0,"scores_Franz,_Robert_12_Gesänge,_Op.1_9_Jagdlied_20abfb2c.mxl",120.0,97.5,531
6.8824,12.0,14,0.0833,0.3262,412.9412,3,1,1.4297,1.0,20,0,10.1124,0.0374,5.5282,2.7624,16,12,5.2419,0.0,9.5872,2,1.6129,3.23,0.7439,0.2588,0.0323,0.4242,3,2.2857,0,0.0292,1,0,0.1719,0.0,"scores_Franz,_Robert_6_Gesänge,_Op.16_4_Abends_59fee658.mxl",120.0,51.0,351
8.36,13.0,14,0.125,0.1442,501.6,4,1,1.6387,1.0,15,0,1.9231,0.0263,4.0763,2.4157,16,7,0.8475,0.0,8.4283,0,1.36,0.0,0.7938,0.2017,0.0,0.5215,0,1.7917,0,0.0904,1,0,0.2464,0.0,"scores_Franz,_Robert_6_Gesänge,_Op.26_1_Wenn_ich’s_nur_wüsste!_a4b41d5e.mxl",120.0,25.0,209
7.7143,12.0,14,0.125,0.2316,462.8571,4,1,1.3442,1.0,12,0,0.0,0.0,4.9907,2.8148,16,12,0.9346,0.0,9.8063,3,1.5,1.85,0.8355,0.214,0.0194,0.4129,0,1.9474,0,0.1345,2,0,0.0652,0.0,"scores_Franz,_Robert_6_Gesänge,_Op.26_6_An_den_Wind_a65c8011.mxl",120.0,42.0,324
8.0755,14.0,14,0.125,0.1094,484.5283,4,1,1.2471,1.0,12,0,0.0,0.0,4.1641,2.2622,12,17,0.0,0.6098,7.8922,3,1.4583,0.0,0.7235,0.3232,0.0,0.4691,0,1.7581,0,0.0773,6,0,0.0798,0.0,"scores_Franz,_Robert_6_Gesänge,_Op.6_6_Tränen_3aa04699.mxl",120.0,53.0,428
1.9608,8.0,12,0.125,3.4272,117.6471,1,1,1.0,1.0,0,0,0,0,1.8941,2.3077,10,5,0.0,0.0,6.4333,0,1.4211,0.0,0.3339,0.0814,0.0,0.7061,0,1.5897,0,0.0459,0,0,0.2857,0.0,"scores_Gabriel,_Virginia___Only_6e548f61.mxl",120.0,51.0,100
5.2394,9.0,11,0.0625,0.3742,314.3662,1,1,1.0,1.0,0,0,0,0,2.0417,2.0602,12,9,0.0,0.0,5.2527,4,1.0,0.0,0.7245,0.0,0.0,0.604,0,1.5463,0,0.0487,2,0,0.1661,0.0,"scores_Gail,_Sophie___Le_serment_86d3a2c6.mxl",120.0,53.25,279
3.4991,6.0,10,0.163,0.1507,209.9487,3,1,2.0135,1.0,15,0,0.5917,0.0752,3.1847,2.3106,12,8,0.0,0.0,4.8964,25,1.125,0.0,0.7721,0.0695,0.0,0.3841,0,1.5043,0,0.0215,3,0,0.3418,0.0,"scores_German,_Edward_3_Spring_Songs_2_The_Dew_Upon_the_Lily_b048a6f4.mxl",92.0,101.74,356
4.9552,10.0,12,0.125,0.6242,297.3134,4,1,2.1708,1.0,12,0,0.0,0.1103,2.523,2.0,23,9,1.6736,0.0,5.9385,0,1.0,0.0,0.2721,0.0,0.0,0.5374,0,1.9781,5,0.0398,3,5,0.3727,0.0142,"scores_Gonzaga,_Chiquinha___Espanha_e_Brasil_c2ddecbc.mxl",120.0,67.0,332
5.0406,10.0,16,0.0625,0.5134,302.4365,4,1,1.8538,1.0,12,0,0.0,0.0414,4.87,2.5352,41,12,1.4184,0.0,8.0596,166,1.0064,0.0,0.3853,0.0,0.0,0.4661,0,1.6853,0,0.0811,3,0,0.2926,0.0456,"scores_Grandval,_Clémence_de_6_Nouvelles_mélodies_1_Les_clochettes_e770328b.mxl",120.0,197.0,993
6.7458,13.0,16,0.125,0.3184,404.7458,4,1,1.5193,1.0,12,0,0.0,0.0135,4.743,3.2321,14,14,0.3521,1.7857,8.8917,19,1.2673,0.99,0.3568,0.2088,0.055,0.483,3,1.4062,0,0.25,0,0,0.154,0.0,"scores_Gurney,_Ivor_5_Elizabethan_Songs_3_Under_the_Greenwood_Tree_ff6fed87.mxl",120.0,59.0,398
